AATSC2e,RotBtFrac,MLFER_A,AATSC2s,SHBd,MATS2e,GATS2s,ATSC2e,minHBint2,ATSC2s,ETA_dBetaP,MATS2s,nHBd,minHBint4,HybRatio,AATSC2c,SHsOH,maxHBint4,XLogP,nHBDon,ASP-4,nHsOH,nsOH,minHCsats,maxHBint2,GATS1c,nHBint2,SHBint2,AATS4i,SsOH,ATSC2c,MLFER_S,C1SP2,minHBint3,RDF20m,RDF20s,ATSC3e,nBondsD,nBondsD2,nBondsM,ETA_Beta_ns,SsssCH,minHBint7,MATS6m,MATS6c,nwHBa,minsssCH,ATSC3s,R_TpiPCTPC,SHBint3,AATSC6c,maxHBint7,MATS2m,ndssC,AATSC6m,maxHCsats,SdO,MATS6v,MATS2c,MLFER_BH,MLFER_BO,ETA_BetaP_ns,SHBint7,nHBint7,AATSC6v,ndO,ALogP,nAtomP,SpMax2_Bhs,MATS6e,FNSA-3,GATS2v,AATSC2m,AATSC3c,maxHBint3,RDF10s,ATSC0c,CrippenLogP,MATS8s,nAtomLAC,AATSC6e,SdssC,AATSC6s,ATSC3c,SIC1,maxdO,mindO,RDF20e,MIC1,ATSC2m,GATS1i,minwHBa,mindssC,MATS6s,MATS8c,AATSC0i,MATS5i,MATS3c,GATS2m,AATSC5p,nHBint4,AATS5i,ASP-3,JGI2,SHBint4,GATS1p,MATS5p,AATSC8c,AATSC5i,FPSA-3,AATSC3e,ATSC0e,nHBint3,AATSC5s,nHBDon_Lipinski,nHCsatu,minHCsatu,maxHCsatu,SHCsatu,AATSC8s,GATS5c,E1m,ATSC8c,VE3_Dze,RDF20v,MATS3i,minHBa,AATSC3s,SwHBa,AATSC5c,BIC1,VE3_Dzs,FPSA-2,GATS2p,VR2_Dzs,ATSC1m,VE3_DzZ,VE3_Dzi,SM1_Dzp,VE3_Dzm,minHBd,ATSC1s,GATS2e,RDF15s,SM1_Dze,SM1_Dzv,SM1_Dzs,meanI,RotBFrac,VE3_Dzp,MATS6p,MATS5s,ATSC5c,AATSC5e,maxHBd,MATS3e,ATSC8s,SpMax3_Bhs,ATSC5s,MOMI-YZ,MATS1s,AATS0m,AATS6i,ATSC6c,RPSA,PNSA-3,MATS2v,RDF20i,n6Ring,nT6Ring,Km,RDF20u,AATSC3i,ATSC0s,GATS5e,VR2_Dzv,SpMax1_Bhs,AATS3s,VR2_Dzp,AATS0p,MATS5e,DPSA-3,AATSC1s,VR2_Dze,VR2_Dzm,VR2_DzZ,P1m,AATS5e,AATS3i,minssCH2,WTPT-4,TDB6i,ETA_dEpsilon_D,VR2_Dzi,AATSC6p,ATSC5e,TopoPSA,PetitjeanNumber,nHBa,GATS3i,ATSC4p,BCUTc-1l,SM1_Dzi,TDB6u,AMW,AATSC2v,GATS2i,MATS5c,topoShape,AATS0v,y
-0.022141314,1,0.487880871,-0.22161974,1.259381163,-0.238063556,0.932043273,-0.812672732,0,-8.049885317,-0.565557448,-0.093606938,1.823533431,0,1,-0.004253891,1.259381163,0,-1.187846142,1.823533431,0.17218383,1.823533431,1.823533431,0.419607873,0,1.42371439,0,0,173.3523703,15.24887968,-0.162160788,0.64990912,0,0.495828605,0.662901586,10.53029533,0.130707477,0,0,0,0,0,0,0.216081509,0.315957408,0,0,-5.95036205,1,1.487485813,0.006910086,0,-0.15818034,0,7.076150846,0.506456117,0,0.210144709,-0.196433243,0.909221009,0.900826096,0,0,0,8.873248508,0,-1.162928987,0,3.840942734,0.173823193,-0.060759133,1.076039843,-5.856009635,0.002597821,0.495828605,6.854021944,0.478240708,-0.836000599,0.094289746,1.594240165,0.016203045,0,0.356228058,0.141651013,0.476562234,0,0,8.728480112,16.9600013,-192.6344945,2.281154079,0,0,0.177688808,0.621130575,1.051895123,-0.031638481,0.103427332,1.213964842,-0.000523681,0,141.0013445,0.191994965,0.062614019,0,1.884065537,-0.004086226,0.01812169,-0.03367381,0.06412097,-0.000552721,1.942732009,1.235300146,-0.391284901,1.823533431,0,0,0,0,0.237836455,1.10512587,0.479549925,0.054365071,-15.38144497,1.563424423,0.042784318,5.505106638,-0.187682346,0,-0.002935342,0.488519489,-15.23866201,0.804942516,1.031250073,123533.5257,-51.46173958,-15.15052859,-15.40860903,-2.386652907,-15.83232769,0.70589807,-6.818598873,1.273076408,7.909735637,0.564945024,-0.982119843,1.318811414,2.744909484,0.402962266,-15.53476647,0.210839623,-0.247624843,-0.133068506,-0.017886056,0.70589807,-0.004634953,0.713509364,3.245352876,-17.47528091,2.220257085,-0.185829964,64.59339746,145.6998773,0.200330882,0.323106556,-28.14174862,-0.039140124,11.34832976,0,0,0.549549585,8.093770944,0.040489897,39.76200574,1.508678094,123532.8005,4.316260352,2.344555097,123532.7076,1.041650877,-0.222059395,57.64117578,-0.371287147,123532.8296,123533.0532,123552.8995,0.637213535,6.101555342,169.2239512,0.187695524,4.355960051,744.2376776,0.124211938,123533.1436,0.037521171,-0.780931276,38.22420546,0.5,2.235300146,1.014847173,-1.012900507,-0.395170968,0.495266944,4.078354571,5.404137789,-1.501770153,1.120527117,-0.137556072,1,147.6883198,0
-4.56E-05,0.8,0.5135,0.156472161,1.308576389,-0.10346007,0.802782464,-0.255133547,4.424965841,0.855442177,-0.345235,0.013085544,1.5,0,0.5,-0.008035001,1.308576389,0,-0.7625,1.5,0.125,1.5,1.5,0.186805556,4.424965841,1.57031344,1,8.84993168,180.8166761,11.58432871,-0.135393917,0.432,1,3.59422944,0.2850822,2.951797356,0.47262598,1,1,1,1.5,0,0,0.244495581,0.239305646,1,0,6.518707482,1.261904762,16.03839056,0.003987069,0,0.069374525,1,7.81159867,0.238888889,9.099537035,0.238040598,-0.211913681,0.5,0.4675,0.25,0,0,10.05642318,1,-1.02685,3,4.161990757,0.106319752,-0.093399879,0.93240718,2.631462193,0.024442192,4.424965841,4.514675263,0.519923134,-0.34586,0,2,0.006716957,-1.824074074,0.102324263,0.226456027,0.54679079,4.549768519,4.549768519,3.619163687,19.6239984,17.83166638,1.985150165,-0.912037037,-0.912037037,0.087877313,0,1.059309021,0.226246307,0.32083312,0.812890893,0.067317099,0,183.3678905,0.291666667,0.115740741,0,1.607637151,0.41111307,0,0.237566577,0.100312508,0.055811062,1.645440905,2,3.993891723,1.5,0,0,0,0,0,0.884055649,0.375159712,0,-11.12089512,0.697123873,-0.163180041,7.888726852,1.272959184,-1.824074074,0.022637293,0.532398821,-11.35578824,0.62264357,1.158120177,2.428572234,-52.77499788,-11.35121946,-11.31070159,-2.96482657,-11.55916616,0.822291667,-17.20698696,1.124868847,3.529764597,0.691368497,-1.157148509,1.684126984,3.623015873,0.266666667,-11.38005752,0.197847482,0.39763651,-0.031361117,0.149525987,0.822291667,0.234998623,0,3.28250646,-3.533942743,2.22539084,-0.403645278,110.4308222,92.458826,0.03588362,0.606802432,-60.45614092,-0.049820043,4.771189935,0,0,0.533847015,3.415199301,-0.176752555,39.64285714,1.284091128,3.026890923,4.613092348,12.70833334,3.61074811,1.089330224,0.46043523,124.3665231,-2.269005102,2.856306533,2.859469087,2.859295916,0.662059634,7.151328,168.4390132,0.140625,5.837291915,458.6886346,0.149305,3.257166288,0.035358357,-0.217009025,47.415,0.416666667,2.5,1.152425615,0.141231167,-0.359496683,0.545460258,2.480502157,8.103457715,0.46300012,1.191603083,0.17230523,0.75,182.6480579,0
0.027630355,0.857142857,0.538,0.927574769,1.179618056,0.035757587,0.628336373,0.403260005,4.066381308,18.319161,-0.39732,0.150755509,1.5,0,0.75,0.005304372,1.179618056,0,-0.7735,1.5,0.208333334,1.5,1.5,0.527256945,4.066381308,1.561652056,1,8.132762615,175.4679608,12.09215278,0.064399967,0.5605,1,0,0.34231579,3.443358362,-1.024656368,1,1,1,1.5,0,0,-0.399144869,-0.5270213,1,0,-34.78259637,1.208333334,0,-0.028997343,0,0.049762483,1,-20.27730554,0.579340278,9.640416665,0.047932843,0.033026179,0.568,0.5575,0.1875,0,0,2.33865844,1,-0.99205,1.5,4.344650663,-0.489575545,-0.072253666,1.057301824,2.212297553,-0.001771523,0,5.204490049,0.476235918,0.04424,0,3,-0.117414309,-1.076481482,-3.166950114,-0.026509938,0.544611327,4.820208334,4.820208334,4.263484195,20.06427342,42.35834658,2.015944212,-0.538240741,-0.538240741,-0.476518851,0,1.102637232,0.129057685,-0.012722493,0.92973357,0.02295828,0,180.2951069,0.257136721,0.083333333,0,1.685289933,0.126897149,0,0.142205202,0.075897409,-0.041587417,2.12153162,0,3.36122449,1.5,1,0.340451389,0.340451389,0.680902778,0,0.962803115,0.490135862,0,-0.661395597,0.880555027,-0.20563995,8.142638889,-1.307009637,-1.076481482,0.023371323,0.539651022,-14.79559588,0.725881161,1.107513133,2.942559671,-47.63932275,-15.19229716,-14.31871877,-2.96482657,-14.91504083,0.7578125,-9.370748298,0.949275155,4.670909804,0.691368497,-1.157148509,1.70436508,3.199404762,0.380952381,-15.05136592,0.363153539,0.40215232,0.196472947,0.120344911,0.7578125,-0.192435326,0,3.374317829,28.42063492,4.386372354,-0.18485572,85.67254429,185.0509644,-0.096054026,0.462974364,-33.53834965,-0.012690609,5.597866165,0,0,0.674628015,4.097964573,-0.224084762,52.77380953,1.289376986,3.396011145,4.635408714,3.491388889,3.759678925,1.109914877,0.438333958,68.42976316,-0.665988575,3.376295446,3.379583576,3.379529912,0.783085343,8.5178952,164.7961653,-0.007523148,5.922390228,1051.787402,0.11375,3.764128545,0.066266971,0.950666341,47.415,0.45,2.5,1.319003174,0.005224849,-0.36349839,0.545460258,5.68325121,6.693986954,-0.28216453,1.111337997,0.474487294,0.833333334,169.801468,0
0.025486099,0.75,0.425,0.823438896,0.791041667,0.055692587,0.652673797,0.017662676,4.209071181,7.865387306,-0.25357,0.165352228,1,0,0.5,0.004355391,0.791041667,0,-0.3125,1,0.125,1,1,0.186805556,4.209071181,1.604541541,0.5,4.209071181,178.1226466,7.995208334,-0.022655595,0.39,1,0,0.301920942,2.925802964,-0.265778132,1,1,1,1.5,0,0,0.244495581,0.239305646,1.5,0,-8.094804177,1.3,0,0.003987069,0,0.060396471,0.5,7.81159867,0.238888889,4.625,0.238040598,0.04213712,0.4165,0.4065,0.3,0,0,10.05642318,0.5,-0.60655,2.5,3.334476633,0.106319752,-0.056113932,0.975545914,2.527466293,0.000555462,0,3.377222525,0.336752459,0.05099,0,2.5,0.006716957,-0.490740741,0.102324263,0.034925052,0.630124123,4.625,4.625,3.861193129,20.79177838,22.27670288,1.940477458,-0.490740741,-0.490740741,0.087877313,0,1.151871221,0.312744452,0.040338916,0.933559601,0.083037441,0,183.3678905,0.329124145,0.097222222,0,1.620173518,0.414301961,0,0.372739012,0.067706374,-0.029060874,1.455253905,0,1.068265866,1,0,0,0,0,0,1.057076071,0.378409973,0,-1.397499024,0.75475143,-0.292977642,7.995208334,-0.461308649,1.40625,0.004090078,0.614534989,-1.304126853,0.560947263,0.998618672,2.354249528,-33.5986316,-1.3940901,-1.411901151,-1.882532306,-1.394957719,0.791041667,-8.414077153,0.975502216,3.21172763,0.442873697,-0.758154031,0.763492064,3.145238095,0.291666667,-1.003640291,0.197847482,0.057974531,-0.043956241,0.028641084,0.791041667,-0.158510519,0,2.842434323,-5.131722235,2.764562528,-0.256101037,80.98949999,92.458826,0.03588362,0.327109512,-22.25053429,-0.005235269,5.10150705,0,0,0.588933751,3.675242528,-0.334558034,33.49779542,1.284091128,3.823570147,4.136885348,4.379166667,3.657232784,1.159426757,0.034518169,49.09929219,-0.898996039,2.786918663,2.79005691,2.789861062,0.725955834,7.151328,164.3599604,0.140625,3.499632616,458.6886346,0.094305,3.193004699,0.035358357,-0.296613705,28.765,0.416666667,1.5,1.364554141,0.14167587,-0.361331377,0.372326072,2.480502157,6.479924784,-0.499333285,1.016063651,0.053768989,0.75,173.2623516,0
-0.033453548,1,0.403666667,-0.740094826,1.118518519,-0.230559557,1.153986975,-0.503445166,0,-10.70491041,-0.509803333,-0.231742986,1.333333333,0,1,-0.00476854,1.118518519,0,0.952,1.333333333,0.044804648,1.333333333,1.333333333,0.444074074,0,1.49475837,0,0,178.4099557,10.16666667,-0.092530101,0.496333333,0,4.264351852,0.560221467,8.780894038,0.246655695,0,0,0,0,0,0,-0.059405273,-0.008065161,0,0,5.955013647,1,8.528703707,-2.83E-05,0,-0.280094041,0,-1.604742399,0.461574074,0,-0.061347615,-0.189990458,0.489666667,0.466666667,0,0,0,-2.919681619,0,-1.7637,0,4.140254745,-0.03056349,-0.058251893,1.403067951,-11.27344898,0.006809384,4.264351852,7.145435342,0.342071747,0.981866667,0.035020726,2.666666667,-0.000325667,0,-0.004307942,0.100321616,0.470759842,0,0,8.180285682,13.86389208,-240.7546193,1.883336054,0,0,-0.04416427,0.000867194,0.983385602,0.211437604,0.158400303,1.297611363,0.039202525,0,178.3777911,0.404044011,0.098765432,0,1.772839302,0.247773148,3.04E-06,0.200925843,0.058587026,0.017259182,1.329269997,1.333333333,0.810001187,1.333333333,0,0,0,0,0.003416048,0.526445117,0.757624034,0.000492978,-30.22351478,1.535386087,0.056591727,5.083333333,0.401678335,0,0.029224373,0.489665076,-30.38423691,0.728580398,1.485960862,78435.03906,-53.69224379,-30.51661866,-29.14971335,-1.615786292,-30.07271577,0.559259259,-7.26660496,1.531889177,8.187083473,0.378080731,-0.63843418,0.888888889,3.039215686,0.472222222,-30.56320392,-0.061239243,0.24425436,0.006212233,0.03884676,0.559259259,0.092484969,0.553399786,2.835615684,1.406880266,2.222090946,-0.282022038,69.75184243,54.0969773,-0.005603695,0.268796375,-28.81956162,-0.335794149,10.93999283,0,0,0.418261405,8.041198353,0.049818085,27.32327044,0.516575969,78434.65857,4.368061731,3.641666666,78475.04674,1.02438019,0.175528778,58.73979252,-0.768203942,78437.95878,78443.67596,78437.31517,0.61217427,6.842897244,175.6326105,0.3671875,3.080880229,289.9003063,0.174073333,78437.47291,-0.012898717,-0.065701089,26.97333333,0.388888889,1.333333333,0.608585357,0.236316384,-0.377251907,0.305928776,1.803321251,5.659588913,-13.20607011,1.520339294,0.662052186,0.666666667,148.9406814,0
0.025423536,0.809523809,0.395,0.675181298,0.543888889,0.126247964,0.665079235,0.604879835,5.303747608,16.57889747,-0.280636667,0.107703746,0.666666667,0,0.733333333,0.00445114,0.543888889,0,1.460666667,0.666666667,0.15591576,0.666666667,0.666666667,0.449861111,5.303747608,1.548306735,0.666666667,5.303747608,168.8502295,5.340092593,0.088730956,0.645,0.666666667,0,0.351342124,3.22040824,-1.180261163,1.333333333,1.333333333,1.333333333,2,0,0,-0.898734736,-0.404462581,1.333333333,0,-35.41946552,1.277777778,0,-0.010273295,0,0.062362718,1.333333333,-35.94749577,0.499768519,13.22425926,-0.390022255,0.100099877,0.529666667,0.515333333,0.25,0,0,-17.7158961,1.333333333,-1.448166667,2,4.400188759,-0.76330382,-0.057131404,1.213144617,3.036699249,-0.002245947,0,5.714948306,0.337676951,2.273186667,0.035020726,4.666666667,-0.115915041,-0.661975309,-3.163740813,-0.066754199,0.505351541,6.72324074,6.501018519,5.839589073,20.71274473,3.356939333,1.601743112,-0.610987654,-0.610987654,-0.731477398,0.000867194,1.184404183,-0.013473928,-0.0903728,0.918041149,-0.002421414,0,170.4918829,0.246892972,0.080246913,0,1.516643865,-0.012737018,3.04E-06,-0.015255863,0.055603292,-0.040322567,1.870825597,0,2.240892391,0.666666667,2,0.315925926,0.412268519,1.108055555,0.003416048,0.836312979,0.433830944,0.000492978,-22.52203687,1.216127869,-0.050087644,5.340092593,-1.219204088,-0.661975309,0.010612124,0.496768128,-22.15512975,0.736023831,1.348365706,78436.12847,-35.26943154,-22.62704481,-21.6427505,-2.337315801,-22.61391195,0.543888889,-4.470875794,1.026726229,7.424541175,0.543743932,-0.904430499,1.349206349,2.900326798,0.535714286,-21.74001581,0.044582423,0.520950408,0.148711841,0.072622975,0.543888889,-0.263912623,0.553399786,3.783168985,36.40113953,4.250973459,-0.142758946,78.37084723,174.881351,-0.087563652,0.323465867,-23.3018186,-0.112098328,8.262505292,0,0,0.589157011,6.266779887,-0.05909708,50.75567785,0.732478086,78435.28759,4.570609258,3.346902937,78475.37959,1.198546796,0.409234104,47.52910368,-0.277821997,78438.99225,78444.70987,78438.34949,0.726104674,7.738481244,166.2899237,0.419656636,4.735810142,1040.175202,0.050926667,78438.46221,0.0085951,1.066180751,36.24666667,0.433333333,2,1.011205787,0.081595137,-0.335457753,0.421351567,5.956103103,6.359109622,-5.133103001,1.379455455,0.378944517,0.777777778,176.8289429,0
0.053388654,0.777777778,0.395,1.585910464,0.619444445,0.237720091,0.602554854,0.497195794,5.575,15.49990441,-0.259803333,0.260016971,0.666666667,0,0.666666667,0.010428027,0.619444445,0,1.704,0.666666667,0.044804648,0.666666667,0.666666667,0.07,5.575,1.671906897,0.666666667,5.575,178.3507057,4.944444445,0.077337732,0.331,0.666666667,0,0.295977876,2.739631283,-1.058601372,0.666666667,0.666666667,0.666666667,1,0,0,-0.059405273,-0.008065161,0.666666667,0,-28.93017154,1.2,0,-2.83E-05,0,0.20367796,0.666666667,-1.604742399,0.0875,6,-0.061347615,0.203457262,0.307,0.289333333,0.25,0,0,-2.919681619,0.666666667,-1.3187,2,3.5702975,-0.03056349,-0.051265226,1.119033369,9.606523467,-0.009501245,0,4.778121085,0.261281282,1.884393333,0.035020726,2.666666667,-0.000325667,-0.555555555,-0.004307942,-0.077927805,0.619640962,6,6,5.212601221,19.13559046,9.369522267,1.74394099,-0.555555555,-0.555555555,-0.04416427,0.000867194,1.084994702,0.048250153,-0.257914135,0.795185227,0.004642887,0,55.09935647,0.070710678,0.024691358,0,1.641237514,0.022043035,3.04E-06,0.057576265,0.060523734,-0.130713333,1.230692931,0,0.00333452,0.666666667,0.666666667,0.341666667,0.341666667,0.341666667,0.003416048,0.526445117,0.385431714,0.000492978,-21.15933808,1.037770195,0.114489271,4.944444445,-3.607025368,-0.555555555,-0.000128667,0.620050994,-20.90790381,0.616573008,1.340807972,78435.23202,-34.39369167,-21.26629087,-20.16770788,-1.615786292,-21.25221026,0.619444445,-6.616419775,1.00304566,5.523768172,0.378080731,-0.63843418,0.832804233,3.316993464,0.25,-21.0655782,-0.061239243,0.034184915,-0.023140807,-0.000584066,0.619444445,-0.677116289,0.553399786,2.92994192,0.600213599,1.233231175,-0.250990474,83.02517556,54.0969773,-0.005603695,0.34712632,-34.00247182,-0.102478549,7.457681117,0,0,0.392192152,5.602186564,0.118075767,29.9825297,0.516575969,78434.6478,4.366997548,4.486111111,78474.32314,1.109142796,-0.054837545,73.91675675,-0.892463201,78438.47284,78444.18792,78437.82513,0.551880856,2.363921244,175.8936641,0.450520833,2.992022581,289.9003063,0.104446667,78438.31148,-0.012898717,-0.105131916,24.86666667,0.5,1.333333333,0.553056721,0.232002603,-0.335498422,0.305928776,1.803321251,6.525564398,-4.404640716,1.382219303,-0.036636145,1,168.1986877,0
-0.023056653,1,0.579,-0.311692548,1.5121875,-0.217722139,1.023017182,-0.986326017,0,-13.26678281,-0.5823525,-0.152428968,2.25,0,1,-0.004082534,1.5121875,0,-0.23,2.25,0.171749951,2.25,2.25,0.439583333,0,1.471877875,0,0,164.8712215,19.09125,-0.184641347,0.84925,0,0.90311198,0.954667695,15.99493036,0.268930503,0,0,0,0,0,0,0.005803052,0.233509592,0,0,-2.765939765,1,2.709335938,0.006967973,0,-0.214418489,0,0.719314411,0.486458333,0,0.002594269,-0.19499361,1.2585,1.255,0,0,0,-0.144861631,0,-1.84765,0,4.309303025,0.144432783,-0.062084379,1.267590088,-7.895245595,0.003850405,0.90311198,10.34820886,0.593533091,-0.050125,0.198006744,2.5,0.019839163,0,0.501969043,0.206969915,0.413009088,0,0,13.86724931,17.02034145,-374.0058265,2.070045253,0,0,0.16716224,1.131989849,1.104790102,-0.11537976,0.129323178,1.292373626,-0.020811138,0,170.5307773,0.227263865,0.074074074,0,1.730007795,-0.121506267,0.033009486,-0.119796871,0.068466931,0.005098806,2.391209378,2.25,-0.34579911,2.25,0,0,0,0,0.435762036,1.166711844,0.393487545,0.099391344,-42.18754662,2.500566428,0.247001507,1.34375,-0.050541248,0,-0.00282913,0.417802307,-41.86535995,1.117723876,1.267735137,283829.4629,-56.4925635,-41.85126872,-41.51893671,-2.953343913,-43.08166473,0.5040625,-8.26065372,1.44087382,13.09376711,0.699376294,-1.217062204,1.791666667,2.579411765,0.6875,-42.46915343,0.060363588,-0.112444092,-0.181313433,-0.015273489,0.5040625,0.036404141,1.71464984,4.309303025,-20.4478398,1.120620522,-0.194248748,67.33362256,176.1614682,0.310311117,0.356267744,-31.02245089,-0.158952316,18.54160197,0,0,0.409123913,13.42660044,0.26562833,48.58745283,1.332785978,283826.8028,4.395709827,2.28125,283856.3661,1.087957038,-0.164752112,65.8926827,-0.337015456,283829.5635,283834.2554,283865.6345,0.492269036,7.563163833,170.177146,0.389973958,5.452742477,929.0962625,0.115965,283829.0564,0.009032394,-0.968975289,47.9475,0.5,3,0.826309322,-1.889675275,-0.382303463,0.614801504,5.298805882,5.616008514,-6.8268117,1.421498037,-0.12113947,1,155.3849422,0
-0.017780019,1,0.2115,-0.40640192,1.01875,-0.190469116,1.102487158,-0.310203717,0,-6.754261318,-0.5073525,-0.193572173,1.5,0,1,-0.002917961,0.605729167,0,0.36175,1.5,0.033603486,0.75,0.75,0.379583333,0,1.604408458,0,0,181.0971697,5.8125,-0.065575774,0.39175,0,2.894039352,0.524461603,7.206272105,0.169811476,0,0,0,0,0,0,-0.044553955,-0.006048871,0,0,4.580723045,1,6.09495081,-2.12E-05,0,-0.270016886,0,-1.2035568,0.444791667,0,-0.046010711,-0.147591137,0.669,0.66175,0,0,0,-2.189761214,0,-1.764325,0,3.712200075,-0.022922617,-0.051118711,1.451383694,-9.764808953,0.005347071,3.200911458,7.560867259,0.308391508,0.45395,0.026265545,2.5,-0.00024425,0,-0.003230957,0.094914638,0.616701224,0,0,7.307812516,17.1106196,-217.0181764,1.891686811,0,0,-0.033123203,0.000650396,1.017703682,0.125662688,0.165757609,1.290265085,0.04457559,0,180.0127564,0.428033009,0.101851852,0,1.695925622,0.296236061,2.28E-06,0.129004542,0.063227155,0.009931806,1.029239335,1.5,0.504567006,2.25,0,0,0,0,0.002562036,0.484551037,0.404314846,0.000369734,-16.6147607,1.498473709,0.029561454,3.583333334,0.257340019,0,0.018529567,0.639895192,-16.55704081,0.682383411,1.552558416,58826.66511,-61.17281109,-16.69878967,-16.02754054,-1.329902517,-16.68885203,0.413020833,-6.225428927,1.382824396,7.503154167,0.326634093,-0.618570487,0.947916667,2.841911765,0.4375,-16.23824225,-0.045929432,0.229156274,0.019896529,0.023665984,0.605729167,0.086243436,0.41504984,2.711359666,1.454292431,5.965422367,-0.302463451,62.97253724,40.57273298,-0.004202771,0.244560407,-20.20820841,-0.340503928,9.85625154,0,0,0.668074483,7.32481004,0.02841371,21.64472556,0.387431977,58826.62478,4.392282074,2.802083333,58857.97909,1.010551848,0.18278218,46.36508665,-0.596700477,58828.97704,58833.2638,58828.49319,0.778716322,6.811788933,177.670346,0.410807292,1.732995129,217.4252297,0.2223225,58828.55964,-0.009674038,-0.030640871,34.6875,0.375,1.5,0.644706295,0.298818841,-0.381579974,0.355100225,1.352490938,5.305541157,-13.07840172,1.587255958,0.5592639,0.625,142.3208674,0
0.08221668,0.25,0.21725,-0.270502646,0.570138889,0.309194537,0.288164234,-0.153189714,0,-5.680555555,-0.1354175,-0.066961362,0.75,1.538175556,0.25,0.029816887,0.570138889,1.538175556,-0.82025,1.5,0.072168784,0.75,0.75,0.155902778,0,1.473978048,0,0,45.50413233,6.004050925,-0.00729989,0.46375,0,1.441867606,0.172066977,3.443757385,0.173503347,0,0,0,0,-0.238425926,0,0.180082236,0.244640499,0,-0.238425926,4.07638889,1,6.05398984,0.01100903,0,0.309099161,0,7.756622863,0.168055556,0,0.169920342,0.333759915,0.304,0.29325,0,0,0,6.689165885,0,-0.352025,0,1.179168785,0.094900235,-0.022975685,0.362407645,15.88898163,0.002536099,1.585127315,2.357594278,0.347539324,-1.03555,0,0.75,0.016974367,0,0.340277778,0.068474665,0.576101128,0,0,1.937927147,10.80957468,-40.8815209,1.549959323,0,0,0.084233792,0,0.231245168,0.067391568,0.056356686,0.29217346,0.012815946,0.5,46.24607705,0.087115428,0.033333333,3.076351113,1.534822447,0.080064581,0,0.062318632,0.022535738,0.00642605,1.189950857,1,-0.024305556,2.25,0,0,0,0,0,0.263779214,0.116211545,0,-5.302575933,0.382322759,-0.049323407,1.98119213,0.150977366,0,-0.000853712,0.834378086,-5.345728243,0.2245967,0.419984845,125000.1668,-98.94930847,-5.614492163,-5.284908475,-0.811720698,-5.302575933,0.181944445,-4.131944445,0.282764902,2.241203175,0.1863711,-0.299245859,0.56712963,0.930555556,0.1,-5.235632865,0.092942995,-0.0060167,-0.006829693,-0.000321061,0.194097222,0.035926738,0,1.155439634,-0.194444445,1.040045033,-0.078679915,86.08619079,46.229413,0.01100903,0.127161684,-10.40438269,0.298132602,2.329071741,0,0,0.167411187,1.71049438,-0.045610561,14.13888889,0.182973444,125000.1886,1.217173468,1.358024691,125000.2141,0.630486296,-0.001794988,20.60953822,-0.31784188,125000.1706,125000.1706,125000.1706,0.194940792,1.85166,43.31420498,-0.091145833,2.527338554,263.588469,0.6486125,125000.1721,0.014877395,-0.00256849,15.1725,0.125,0.75,0.255017517,0.11217347,-0.406750964,0.12985064,1.425437032,6.146343744,3.927939406,0.427007591,-0.018971011,0.25,108.3608699,0
